antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Crop_Rice'}),frozenset({'Rainfall_Category_Low Rainfall'}),0.16668,0.444656,0.074286,0.44568034557235425,1.0023036809856478,1.0,0.00017073792000001087,1.0018479329826615,0.0027581076140932143,0.13832231635788103,0.0018445244251387555,0.306372161559521
frozenset({'Rainfall_Category_Low Rainfall'}),frozenset({'Crop_Rice'}),0.444656,0.16668,0.074286,0.16706397754668778,1.0023036809856478,1.0,0.00017073792000001087,1.000460992844993,0.004138671232562443,0.13832231635788103,0.0004607804285121993,0.306372161559521
frozenset({'Crop_Rice'}),frozenset({'Temperature_Category_Moderate Temp'}),0.16668,0.400232,0.06719,0.40310775137988963,1.0071852110273283,1.0,0.000479330240000006,1.0048178735551314,0.008560879465513734,0.1344547568448057,0.004794772945354965,0.28549269117696235
frozenset({'Temperature_Category_Moderate Temp'}),frozenset({'Crop_Rice'}),0.400232,0.16668,0.06719,0.16787763097403507,1.0071852110273283,1.0,0.000479330240000006,1.0014392486232968,0.011894519341148418,0.1344547568448057,0.0014371801637247154,0.28549269117696235
frozenset({'Rainfall_Category_Low Rainfall'}),frozenset({'Harvest_Time_Category_Medium Harvest'}),0.444656,0.544208,0.242712,0.5458421791227376,1.0030028575888954,1.0,0.0007266475519999982,1.0035982626470705,0.005391014274681943,0.32528492854002944,0.003585361574440876,0.49591670888339273
frozenset({'Harvest_Time_Category_Medium Harvest'}),frozenset({'Rainfall_Category_Low Rainfall'}),0.544208,0.444656,0.242712,0.4459912386440479,1.0030028575888954,1.0,0.0007266475519999982,1.0024101399421552,0.006568494908552518,0.32528492854002944,0.0024043451339131904,0.49591670888339273
frozenset({'Yield_Category_Medium'}),frozenset({'Rainfall_Category_Low Rainfall'}),0.515058,0.444656,0.33634,0.6530138353350495,1.468582084431672,1.0,0.10731636995199997,1.6004787987331994,0.6579572168145855,0.5395476872631839,0.37518697480309415,0.7047093932891288
frozenset({'Rainfall_Category_Low Rainfall'}),frozenset({'Yield_Category_Medium'}),0.444656,0.515058,0.33634,0.7564049512432082,1.4685820844316722,1.0,0.10731636995199997,1.9907711690978243,0.574546746946935,0.5395476872631839,0.4976820965047535,0.7047093932891288
frozenset({'Rainfall_Category_Low Rainfall'}),frozenset({'Irrigation_Used'}),0.444656,0.499908,0.222416,0.5001979057968408,1.0005799182986483,1.0,0.00012890835199999562,1.0005800411807055,0.001043645359149923,0.30799226751303055,0.0005797049279747311,0.47255588497392226
frozenset({'Irrigation_Used'}),frozenset({'Rainfall_Category_Low Rainfall'}),0.499908,0.444656,0.222416,0.44491386415100376,1.0005799182986483,1.0,0.00012890835199999562,1.0004645479941765,0.0011589511296556535,0.30799226751303055,0.0004643322895426286,0.47255588497392226
frozenset({'Fertilizer_Used'}),frozenset({'Rainfall_Category_Low Rainfall'}),0.498874,0.444656,0.22205,0.4451023705384526,1.0010038558761214,1.0,0.00022268265600000614,1.0008044196167962,0.0020011916366325126,0.3077701391583966,0.0008037730459905743,0.4722385840673984
frozenset({'Rainfall_Category_Low Rainfall'}),frozenset({'Fertilizer_Used'}),0.444656,0.498874,0.22205,0.4993747975963441,1.0010038558761214,1.0,0.00022268265600000614,1.0010003443572948,0.0018058161429656292,0.3077701391583966,0.0009993446684948258,0.4722385840673984
"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})",frozenset({'Harvest_Time_Category_Medium Harvest'}),0.33634,0.544208,0.183742,0.5462983885354106,1.003841157306417,1.0,0.0007030812799999897,1.0046074082229124,0.005765692183373013,0.2636917592558043,0.00458627737084141,0.44196516169192546
"frozenset({'Yield_Category_Medium', 'Harvest_Time_Category_Medium Harvest'})",frozenset({'Rainfall_Category_Low Rainfall'}),0.280774,0.444656,0.183742,0.6544124455968144,1.4717274603217194,1.0,0.058894156255999974,1.6069560171489816,0.44565459242048083,0.3392026406344611,0.3777054323028869,0.5338176257705924
"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Medium Harvest'})",frozenset({'Yield_Category_Medium'}),0.242712,0.515058,0.183742,0.7570371469066217,1.4698095105922473,1.0,0.058731242703999986,1.99595120746142,0.422084764213145,0.3200923996738834,0.4989857486186425,0.5568887764207436
frozenset({'Yield_Category_Medium'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Medium Harvest'})",0.515058,0.242712,0.183742,0.35674040593486556,1.4698095105922473,1.0,0.058731242703999986,1.1772665452438154,0.6591298071139314,0.3200923996738834,0.15057469012431934,0.5568887764207436
frozenset({'Rainfall_Category_Low Rainfall'}),"frozenset({'Yield_Category_Medium', 'Harvest_Time_Category_Medium Harvest'})",0.444656,0.280774,0.183742,0.41322280594437044,1.4717274603217192,1.0,0.058894156255999974,1.2257224842515155,0.577167251087997,0.3392026406344611,0.18415464116198585,0.5338176257705924
frozenset({'Harvest_Time_Category_Medium Harvest'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})",0.544208,0.33634,0.183742,0.3376319348484403,1.003841157306417,1.0,0.0007030812799999897,1.0019504787691487,0.008395187441678076,0.2636917592558043,0.0019466818076128026,0.44196516169192546
"frozenset({'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})",frozenset({'Rainfall_Category_Low Rainfall'}),0.234284,0.444656,0.152598,0.6513376927148248,1.4648125578308282,1.0,0.04842221369600001,1.5927847329530156,0.41440794814180487,0.2899217618962576,0.37216876875382604,0.4972599190068313
"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})",frozenset({'Yield_Category_Medium'}),0.201944,0.515058,0.152598,0.7556451293427882,1.467106868241612,1.0,0.048585127248,1.9845808626433759,0.39895244937984264,0.27037016038157063,0.49611526603756356,0.5259592793714861
frozenset({'Yield_Category_Medium'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})",0.515058,0.201944,0.152598,0.2962734294001841,1.467106868241612,1.0,0.048585127248,1.1340427281575898,0.6565453104541981,0.27037016038157063,0.11819901034536934,0.5259592793714861
frozenset({'Rainfall_Category_Low Rainfall'}),"frozenset({'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})",0.444656,0.234284,0.152598,0.3431821452988378,1.4648125578308284,1.0,0.04842221369600001,1.165796566764136,0.5713914194073406,0.2899217618962576,0.1422174086721941,0.4972599190068313
"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})",frozenset({'Fertilizer_Used'}),0.201944,0.498874,0.10103,0.5002872083349839,1.0028327961268455,1.0,0.0002853889439999868,1.002828041143944,0.003539593789370444,0.16844284980693178,0.002820065881602378,0.35140163725801177
frozenset({'Fertilizer_Used'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})",0.498874,0.201944,0.10103,0.2025160661810397,1.0028327961268455,1.0,0.0002853889439999868,1.0007173388162194,0.0056368938374177745,0.16844284980693178,0.0007168246101021648,0.35140163725801177
"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})",frozenset({'Irrigation_Used'}),0.201944,0.499908,0.100996,0.5001188448282692,1.0004217672617144,1.0,4.257884799999112e-05,1.0004217899116377,0.0005282705086948843,0.16808686274248738,0.0004216120799156221,0.35107400909808445
frozenset({'Irrigation_Used'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})",0.499908,0.201944,0.100996,0.2020291733678997,1.0004217672617146,1.0,4.257884799999112e-05,1.0001067374458528,0.0008430237817981585,0.16808686274248738,0.00010672605418626875,0.35107400909808445
"frozenset({'Fertilizer_Used', 'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})",frozenset({'Rainfall_Category_Low Rainfall'}),0.092166,0.444656,0.07892,0.8562810580908362,1.9257157400121356,1.0,0.037937835104000006,3.864097471236603,0.5295159228862955,0.1723512891404711,0.7412073563247936,0.5168832874923973
"frozenset({'Fertilizer_Used', 'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})",frozenset({'Yield_Category_Medium'}),0.10103,0.515058,0.07892,0.78115411263981,1.5166332969098821,1.0,0.026883690260000002,2.2159063889642705,0.37892792140147147,0.14691865487147412,0.5487173984513819,0.46718978731330774
"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})",frozenset({'Fertilizer_Used'}),0.152598,0.498874,0.07892,0.5171758476520006,1.0366863128806085,1.0,0.0027928253480000026,1.0379058246423625,0.041760646777572207,0.13783900850927078,0.0365214490008514,0.3376860528124779
"frozenset({'Fertilizer_Used', 'Yield_Category_Medium'})","frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})",0.2029,0.201944,0.07892,0.3889600788565796,1.926078907303904,1.0,0.0379455624,1.3060619648330378,0.603199688073524,0.2421423399320087,0.23433954366182275,0.3898807445742709
"frozenset({'Fertilizer_Used', 'Rainfall_Category_Low Rainfall'})","frozenset({'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})",0.22205,0.234284,0.07892,0.35541544697140287,1.5170282519139286,1.0,0.026897237800000008,1.1879217340878923,0.4380956297769748,0.2091072403249482,0.15819369971556407,0.3461357851544454
"frozenset({'Fertilizer_Used', 'Harvest_Time_Category_Short Harvest'})","frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})",0.227434,0.33634,0.07892,0.3470017675457496,1.0316993742812322,1.0,0.002424848440000016,1.016327406439797,0.03977058060813524,0.16277064848387351,0.016065104941912427,0.2908226415180136
"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})","frozenset({'Fertilizer_Used', 'Harvest_Time_Category_Short Harvest'})",0.33634,0.227434,0.07892,0.23464351549027773,1.0316993742812322,1.0,0.002424848440000016,1.00941981368969,0.04629689657069073,0.16277064848387351,0.009331908846982309,0.2908226415180136
"frozenset({'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})","frozenset({'Fertilizer_Used', 'Rainfall_Category_Low Rainfall'})",0.234284,0.22205,0.07892,0.3368561233374879,1.5170282519139289,1.0,0.026897237800000008,1.1731240042738345,0.4450951726031551,0.2091072403249482,0.14757519549776704,0.3461357851544454
"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})","frozenset({'Fertilizer_Used', 'Yield_Category_Medium'})",0.201944,0.2029,0.07892,0.39080141029196214,1.9260789073039042,1.0,0.0379455624,1.308440323839251,0.6024771085781023,0.2421423399320087,0.23573128878680483,0.3898807445742709
frozenset({'Fertilizer_Used'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})",0.498874,0.152598,0.07892,0.1581962579729551,1.0366863128806085,1.0,0.0027928253480000026,1.0066503125294675,0.07061708153360283,0.13783900850927078,0.006606378050742269,0.3376860528124779
frozenset({'Yield_Category_Medium'}),"frozenset({'Fertilizer_Used', 'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})",0.515058,0.10103,0.07892,0.15322546198680537,1.516633296909882,1.0,0.026883690260000002,1.0616403300331547,0.702444485118387,0.14691865487147412,0.058061405816440335,0.46718978731330774
frozenset({'Rainfall_Category_Low Rainfall'}),"frozenset({'Fertilizer_Used', 'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})",0.444656,0.092166,0.07892,0.1774855168939585,1.9257157400121359,1.0,0.037937835104000006,1.1037301088872848,0.8656122301448418,0.1723512891404711,0.0939814072770556,0.5168832874923973
"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})",frozenset({'Irrigation_Used'}),0.152598,0.499908,0.078188,0.5123789302612091,1.0249464506693413,1.0,0.0019030390159999883,1.0255750438919498,0.028722226541458628,0.13614060503066244,0.02493727206435825,0.3343918543702246
"frozenset({'Yield_Category_Medium', 'Irrigation_Used', 'Harvest_Time_Category_Short Harvest'})",frozenset({'Rainfall_Category_Low Rainfall'}),0.098706,0.444656,0.078188,0.7921301643263833,1.781444901961029,1.0,0.034297784863999994,2.671594934399063,0.486697917126426,0.16808334085739957,0.6256917592093968,0.4839847324096743
"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used', 'Harvest_Time_Category_Short Harvest'})",frozenset({'Yield_Category_Medium'}),0.100996,0.515058,0.078188,0.7741692740306546,1.5030720307822703,1.0,0.02616920223199999,2.1473694419501923,0.3722963299429835,0.14536706168450877,0.5343139468857195,0.4629867684257704
"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})","frozenset({'Irrigation_Used', 'Harvest_Time_Category_Short Harvest'})",0.33634,0.228508,0.078188,0.2324671463400131,1.0173260732228766,1.0,0.0013316192800000015,1.0051582760544175,0.02566222612670927,0.16066247482842227,0.0051318047886602805,0.2873172989038977
"frozenset({'Yield_Category_Medium', 'Irrigation_Used'})","frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})",0.216632,0.201944,0.078188,0.3609254403781528,1.787255082488971,1.0,0.03444046739199999,1.2487682195833694,0.5622935546333018,0.22970257470886163,0.19921088291818215,0.37405104170395176
"frozenset({'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})","frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used'})",0.234284,0.222416,0.078188,0.3337317102320261,1.500484273757401,1.0,0.026079489855999997,1.1670734026240264,0.43560340472068254,0.2065667667075284,0.1431558651310033,0.3426355839125025
"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used'})","frozenset({'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})",0.222416,0.234284,0.078188,0.3515394575929789,1.500484273757401,1.0,0.026079489855999997,1.180821268103281,0.4289549381791577,0.2065667667075284,0.15313178462116359,0.3426355839125025
"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Short Harvest'})","frozenset({'Yield_Category_Medium', 'Irrigation_Used'})",0.201944,0.216632,0.078188,0.38717664302975074,1.787255082488971,1.0,0.03444046739199999,1.2782933141989075,0.5519446972467852,0.22970257470886163,0.21770693088018753,0.37405104170395176
"frozenset({'Irrigation_Used', 'Harvest_Time_Category_Short Harvest'})","frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})",0.228508,0.33634,0.078188,0.3421674514677823,1.0173260732228766,1.0,0.0013316192800000015,1.0088585635976586,0.022075398048523993,0.16066247482842227,0.008780778512766103,0.2873172989038977
frozenset({'Yield_Category_Medium'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used', 'Harvest_Time_Category_Short Harvest'})",0.515058,0.100996,0.078188,0.1518042628208862,1.5030720307822705,1.0,0.02616920223199999,1.059901577659258,0.6901771548021453,0.14536706168450877,0.05651616991791603,0.4629867684257704
frozenset({'Rainfall_Category_Low Rainfall'}),"frozenset({'Yield_Category_Medium', 'Irrigation_Used', 'Harvest_Time_Category_Short Harvest'})",0.444656,0.098706,0.078188,0.17583930049296534,1.781444901961029,1.0,0.034297784863999994,1.0935901220952444,0.7898850307530917,0.16808334085739957,0.08558062129889396,0.4839847324096743
frozenset({'Irrigation_Used'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium', 'Harvest_Time_Category_Short Harvest'})",0.499908,0.152598,0.078188,0.15640477847924017,1.0249464506693413,1.0,0.0019030390159999883,1.0045125652470834,0.04866958922695249,0.13614060503066244,0.004492293479647391,0.3343918543702246
"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})",frozenset({'Irrigation_Used'}),0.33634,0.499908,0.172424,0.5126479157994887,1.0254845207507954,1.0,0.004284943280000009,1.0261410922667709,0.037445679765195944,0.2597435464822001,0.025475144172449535,0.42877968975440556
"frozenset({'Yield_Category_Medium', 'Irrigation_Used'})",frozenset({'Rainfall_Category_Low Rainfall'}),0.216632,0.444656,0.172424,0.7959304257912035,1.789991422113282,1.0,0.076097281408,2.7213463944987337,0.5633854139441321,0.3527034103554363,0.6325348356895969,0.591849923773224
"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used'})",frozenset({'Yield_Category_Medium'}),0.222416,0.515058,0.172424,0.7752319976980073,1.5051353395112925,1.0,0.05786685987199999,2.157522401024164,0.4316034271136999,0.3051482169719494,0.5365053917747016,0.5549990896853755
frozenset({'Yield_Category_Medium'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used'})",0.515058,0.222416,0.172424,0.33476618167274363,1.5051353395112925,1.0,0.05786685987199999,1.168888259402161,0.692057852833492,0.3051482169719494,0.14448623129172364,0.5549990896853755
frozenset({'Rainfall_Category_Low Rainfall'}),"frozenset({'Yield_Category_Medium', 'Irrigation_Used'})",0.444656,0.216632,0.172424,0.3877694217552445,1.789991422113282,1.0,0.076097281408,1.2795309934467662,0.7947112149417062,0.3527034103554363,0.21846363619045517,0.591849923773224
frozenset({'Irrigation_Used'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})",0.499908,0.33634,0.172424,0.34491146370932246,1.0254845207507952,1.0,0.004284943280000009,1.0130844355144069,0.04969325610681623,0.2597435464822001,0.01291544421740423,0.42877968975440556
"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used'})",frozenset({'Harvest_Time_Category_Medium Harvest'}),0.222416,0.544208,0.12142,0.5459139630242429,1.0031347628558251,1.0,0.0003794334719999931,1.003756915838251,0.00401881574967275,0.188188541918525,0.003742854249839538,0.38451359221979203
"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Medium Harvest'})",frozenset({'Irrigation_Used'}),0.242712,0.499908,0.12142,0.5002636870035267,1.0007115049239594,1.0,8.632950399999062e-05,1.0007117493651683,0.000938875361339897,0.19546039922730196,0.0007112431383160056,0.3715741888933154
"frozenset({'Irrigation_Used', 'Harvest_Time_Category_Medium Harvest'})",frozenset({'Rainfall_Category_Low Rainfall'}),0.2714,0.444656,0.12142,0.44738393515106856,1.0061349338613863,1.0,0.0007403616000000168,1.0049364021869585,0.008368825065890585,0.20419214443794184,0.004912153820098103,0.3602244781005244
frozenset({'Rainfall_Category_Low Rainfall'}),"frozenset({'Irrigation_Used', 'Harvest_Time_Category_Medium Harvest'})",0.444656,0.2714,0.12142,0.2730650210499802,1.0061349338613863,1.0,0.0007403616000000168,1.0022904676459305,0.010979727777751953,0.20419214443794184,0.002285233392780992,0.3602244781005244
frozenset({'Irrigation_Used'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Medium Harvest'})",0.499908,0.242712,0.12142,0.2428846907831041,1.0007115049239597,1.0,8.632950399999062e-05,1.0002280904652194,0.0014217364897626194,0.19546039922730196,0.00022803845182293225,0.3715741888933154
frozenset({'Harvest_Time_Category_Medium Harvest'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used'})",0.544208,0.222416,0.12142,0.22311322141534118,1.003134762855825,1.0,0.0003794334719999931,1.0008974556326102,0.006856124780368097,0.188188541918525,0.000896650928184191,0.38451359221979203
"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium', 'Irrigation_Used'})",frozenset({'Harvest_Time_Category_Medium Harvest'}),0.172424,0.544208,0.094236,0.5465364450424535,1.00427859392448,1.0,0.0004014798079999965,1.0051348008390033,0.0051480051987013095,0.15140842807473054,0.005108569352804441,0.359849088660644
"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium', 'Harvest_Time_Category_Medium Harvest'})",frozenset({'Irrigation_Used'}),0.183742,0.499908,0.094236,0.512871308682827,1.0259313887411825,1.0,0.0023819042640000065,1.0266116714410207,0.030965636232677417,0.15988083079126048,0.025921847745668844,0.35068899695645467
"frozenset({'Yield_Category_Medium', 'Irrigation_Used', 'Harvest_Time_Category_Medium Harvest'})",frozenset({'Rainfall_Category_Low Rainfall'}),0.117926,0.444656,0.094236,0.7991113070908875,1.7971449999345281,1.0,0.041799496543999996,2.764436325200507,0.5028624261981468,0.2012102163784894,0.6382626031628819,0.5055207141765834
"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used', 'Harvest_Time_Category_Medium Harvest'})",frozenset({'Yield_Category_Medium'}),0.12142,0.515058,0.094236,0.7761159611266678,1.5068515800680073,1.0,0.03169765764,2.1660409667451446,0.38285031971803757,0.17378956259382342,0.5383282147693287,0.4795389399892626
"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})","frozenset({'Irrigation_Used', 'Harvest_Time_Category_Medium Harvest'})",0.33634,0.2714,0.094236,0.28018076945947556,1.0323536089147958,1.0,0.002953324000000021,1.0121985758186565,0.04722246011544443,0.18351561039446626,0.012051563902656588,0.313701291140939
"frozenset({'Yield_Category_Medium', 'Irrigation_Used'})","frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Medium Harvest'})",0.216632,0.242712,0.094236,0.4350049854130507,1.7922681425436349,1.0,0.041656814016,1.3403445702147128,0.5642913341423069,0.258104451285647,0.2539231909300698,0.4116338088342817
"frozenset({'Yield_Category_Medium', 'Harvest_Time_Category_Medium Harvest'})","frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used'})",0.280774,0.222416,0.094236,0.33562936739156757,1.509016291056253,1.0,0.031787370015999995,1.1704069412988238,0.468999494952662,0.2304317845038806,0.14559631807183218,0.379660953748298
"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used'})","frozenset({'Yield_Category_Medium', 'Harvest_Time_Category_Medium Harvest'})",0.222416,0.280774,0.094236,0.42369254010502844,1.509016291056253,1.0,0.031787370015999995,1.2479900921828677,0.4338008893660662,0.2304317845038806,0.19871158732446884,0.379660953748298
"frozenset({'Rainfall_Category_Low Rainfall', 'Harvest_Time_Category_Medium Harvest'})","frozenset({'Yield_Category_Medium', 'Irrigation_Used'})",0.242712,0.216632,0.094236,0.38826263225551266,1.7922681425436346,1.0,0.041656814016,1.2805626095530591,0.583724783496359,0.258104451285647,0.21909323875306708,0.4116338088342817
"frozenset({'Irrigation_Used', 'Harvest_Time_Category_Medium Harvest'})","frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})",0.2714,0.33634,0.094236,0.3472218128224024,1.0323536089147958,1.0,0.002953324000000021,1.0166700006773386,0.04301352989324163,0.18351561039446626,0.016396668207218176,0.313701291140939
frozenset({'Yield_Category_Medium'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used', 'Harvest_Time_Category_Medium Harvest'})",0.515058,0.12142,0.094236,0.18296191885185745,1.5068515800680073,1.0,0.03169765764,1.0753231951751572,0.693618275789421,0.17378956259382342,0.07004702912865925,0.4795389399892626
frozenset({'Rainfall_Category_Low Rainfall'}),"frozenset({'Yield_Category_Medium', 'Irrigation_Used', 'Harvest_Time_Category_Medium Harvest'})",0.444656,0.117926,0.094236,0.21193012126227917,1.7971449999345281,1.0,0.041799496543999996,1.1192839921922266,0.7987155199773547,0.2012102163784894,0.10657169496241717,0.5055207141765834
frozenset({'Irrigation_Used'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium', 'Harvest_Time_Category_Medium Harvest'})",0.499908,0.183742,0.094236,0.18850668523008232,1.0259313887411823,1.0,0.0023819042640000065,1.005871502750991,0.050542596762221365,0.15988083079126048,0.005837229442262535,0.35068899695645467
frozenset({'Harvest_Time_Category_Medium Harvest'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium', 'Irrigation_Used'})",0.544208,0.172424,0.094236,0.17316173227883455,1.00427859392448,1.0,0.0004014798079999965,1.000892232867823,0.009347170530242819,0.15140842807473054,0.0008914374979875655,0.359849088660644
"frozenset({'Fertilizer_Used', 'Rainfall_Category_Low Rainfall'})",frozenset({'Irrigation_Used'}),0.22205,0.499908,0.11128,0.5011483900022518,1.002481236552029,1.0,0.00027542860000000224,1.0024864909271463,0.0031815608396582014,0.18222369235505456,0.002480323624956477,0.3618746742893149
"frozenset({'Fertilizer_Used', 'Irrigation_Used'})",frozenset({'Rainfall_Category_Low Rainfall'}),0.249648,0.444656,0.11128,0.44574761263859514,1.002454959875938,1.0,0.00027251891200000267,1.0019695226641998,0.003263731964908307,0.19086692829111668,0.0019656512694746693,0.34800424423085163
"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used'})",frozenset({'Fertilizer_Used'}),0.222416,0.498874,0.11128,0.5003237177181498,1.0029059797025899,1.0,0.0003224404160000055,1.0029013138496976,0.003726361979709627,0.1824232389632957,0.0028929205791553003,0.3616930270498405
frozenset({'Fertilizer_Used'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Irrigation_Used'})",0.498874,0.222416,0.11128,0.22306233638153122,1.0029059797025899,1.0,0.0003224404160000055,1.0008319024959107,0.005782097623413136,0.1824232389632957,0.0008312110093973392,0.3616930270498405
frozenset({'Rainfall_Category_Low Rainfall'}),"frozenset({'Fertilizer_Used', 'Irrigation_Used'})",0.444656,0.249648,0.11128,0.2502608758231082,1.002454959875938,1.0,0.00027251891200000267,1.000817452102131,0.004409785299441207,0.19086692829111668,0.0008167844199897884,0.34800424423085163
frozenset({'Irrigation_Used'}),"frozenset({'Fertilizer_Used', 'Rainfall_Category_Low Rainfall'})",0.499908,0.22205,0.11128,0.22260095857637804,1.002481236552029,1.0,0.00027542860000000224,1.0007087204215857,0.004949279842933096,0.18222369235505456,0.0007082184926769672,0.3618746742893149
"frozenset({'Fertilizer_Used', 'Yield_Category_Medium'})",frozenset({'Rainfall_Category_Low Rainfall'}),0.2029,0.444656,0.173552,0.8553573188762938,1.9236383156334196,1.0,0.08333129760000002,3.8394199809186347,0.6023732985145737,0.3661403701234589,0.739543992329608,0.6228317665591574
"frozenset({'Fertilizer_Used', 'Rainfall_Category_Low Rainfall'})",frozenset({'Yield_Category_Medium'}),0.22205,0.515058,0.173552,0.7815897320423328,1.517479064575898,1.0,0.05918337110000001,2.2203260155057944,0.43834735575879746,0.30795874766660286,0.549615690211062,0.5592729791657055
"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})",frozenset({'Fertilizer_Used'}),0.33634,0.498874,0.173552,0.5160016649818636,1.0343326470849625,1.0,0.00576071884000004,1.0353878593016683,0.050015131370535294,0.2622970640598977,0.03417836029633991,0.43194455375121
frozenset({'Fertilizer_Used'}),"frozenset({'Rainfall_Category_Low Rainfall', 'Yield_Category_Medium'})",0.498874,0.33634,0.173552,0.3478874425205563,1.0343326470849628,1.0,0.00576071884000004,1.017707744450114,0.0662369186299842,0.2622970640598977,0.01739963613982512,0.43194455375121
frozenset({'Yield_Category_Medium'}),"frozenset({'Fertilizer_Used', 'Rainfall_Category_Low Rainfall'})",0.515058,0.22205,0.173552,0.3369562262890781,1.517479064575898,1.0,0.05918337110000001,1.1733011165250393,0.7032022910215171,0.30795874766660286,0.14770387080028038,0.5592729791657055
frozenset({'Rainfall_Category_Low Rainfall'}),"frozenset({'Fertilizer_Used', 'Yield_Category_Medium'})",0.444656,0.2029,0.173552,0.39030621424202083,1.9236383156334196,1.0,0.08333129760000002,1.3073776026912183,0.8646024018373597,0.3661403701234589,0.23511004170370195,0.6228317665591574
"frozenset({'Fertilizer_Used', 'Rainfall_Category_Low Rainfall'})",frozenset({'Harvest_Time_Category_Medium Harvest'}),0.22205,0.544208,0.12102,0.5450123845980636,1.0014780830088192,1.0,0.00017861360000000215,1.0017679263585075,0.0018971675607477002,0.18755869927065674,0.0017648063109127288,0.38369529646508593
