,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
1670,"frozenset({'ER22x', ""26-35, United States, Bachelor's, Low, Not Certified""})",frozenset({'PH278x'}),0.0144745122718691,0.1702583640909632,0.0036568979300256833,0.2526439482961222,1.4838856795378534,1.0,0.0011924911496026792,1.1102360568531295,0.330883008108349,0.020195378545932743,0.09929064740122404,0.13706123488732183
1647,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified"", '8.02x'})",frozenset({'ER22x'}),0.006463354480975627,0.2261833891789839,0.0016328474478254215,0.25263157894736843,1.1169325027111319,1.0,0.00017094402585318192,1.0353884229295285,0.10537180650425994,0.007068178471506406,0.034178886054569334,0.12992535482185688
203,"frozenset({""18-25, Other Europe, Bachelor's, Low, Not Certified""})",frozenset({'ER22x'}),0.008504413790757403,0.2261833891789839,0.0021431122752708655,0.252,1.114140171454354,1.0,0.00021955514109686615,1.0345141855895936,0.10332559192628153,0.009215915740198947,0.033362699197714035,0.1307375545194766
956,"frozenset({""18-25, India, Bachelor's, Low, Not Certified"", '3.091x'})",frozenset({'8.02x'}),0.004660418757335057,0.18997159525793886,0.0011736091031245217,0.2518248175182482,1.325591950608861,1.0,0.00028826191722355985,1.0826721117040234,0.2467700939939983,0.006066467381747847,0.07635932505355214,0.12900131555471905
248,"frozenset({'18-25, Other South Asia, Secondary, Low, Not Certified'})",frozenset({'CB22x'}),0.00576599255013352,0.17546306533090675,0.0014457503444287585,0.25073746312684364,1.4290042331927606,1.0,0.0004340316169071591,1.1004646490268606,0.3019530691805924,0.00804162724692526,0.09129293622989289,0.12948854544477117
396,"frozenset({""26-35, India, Master's, Low, Not Certified""})",frozenset({'PH278x'}),0.011668055720919158,0.1702583640909632,0.0029255183440205466,0.2507288629737609,1.4726375665151175,1.0,0.0009389342648546467,1.1073983701042787,0.32473532188612747,0.016343595591030026,0.09698259723297716,0.13395584007828903
108,"frozenset({""18-25, India, Bachelor's, Low, Not Certified""})",frozenset({'CS50x'}),0.047012399435306926,0.2472403177248992,0.01178711751398976,0.25072358900144714,1.0140886054046563,1.0,0.00016375694059460322,1.0046488468413224,0.014578231840720846,0.041729391220569644,0.004627335069301639,0.1491991637907621
260,"frozenset({""18-25, Pakistan, Bachelor's, Low, Not Certified""})",frozenset({'8.02x'}),0.004762471722824146,0.18997159525793886,0.0011906179307060365,0.25,1.3159862118363328,1.0,0.0002858835801503091,1.080037872989415,0.24126262539948398,0.006151682924685826,0.07410654291953638,0.1281336735607485
146,"frozenset({'18-25, India, Secondary, Medium, Not Certified'})",frozenset({'CS50x'}),0.0088445903423877,0.2472403177248992,0.002211147585596925,0.25,1.0111619427627958,1.0,2.440825919841497e-05,1.0036795763668012,0.01113723336708258,0.008709634195363795,0.003666086720744756,0.1294716565767749
302,"frozenset({'18-25, United Kingdom, Secondary, Low, Not Certified'})",frozenset({'CB22x'}),0.004830507033150205,0.17546306533090675,0.0012076267582875513,0.25,1.424801279565723,1.0,0.0003600511871485123,1.099382579558791,0.2995949341127006,0.006743280463481812,0.09039853951358374,0.12844125630089182
3375,"frozenset({""18-25, India, Bachelor's, Low, Not Certified"", '3.091x'})","frozenset({'6.00x', '6.002x'})",0.004660418757335057,0.15804602588743558,0.0011566002755430068,0.24817518248175183,1.5702715780940202,1.0,0.0004200396119749401,1.1198805286739935,0.3648679212281984,0.007159401979364077,0.1070476051726154,0.12774665279920566
985,"frozenset({""18-25, India, Bachelor's, Low, Not Certified"", 'PH278x'})",frozenset({'7.00x'}),0.004184171585052642,0.12622250948242136,0.0010375384824724031,0.24796747967479674,1.9645266180461294,1.0,0.000509401844902018,1.1618879063098613,0.49303445991408895,0.008019984222981858,0.13933177669781838,0.12809369806405246
252,"frozenset({'18-25, Other South Asia, Secondary, Low, Not Certified'})",frozenset({'ER22x'}),0.00576599255013352,0.2261833891789839,0.0014287415168472437,0.247787610619469,1.0955163927771425,1.0,0.00012456977987727207,1.0287209061502918,0.08769410867641952,0.006197889766103445,0.027919045854499187,0.12705217498938556
210,"frozenset({'18-25, Other Europe, Secondary, Low, Not Certified'})",frozenset({'8.02x'}),0.016430527443743303,0.18997159525793886,0.004065109791982039,0.2474120082815735,1.3023631661651494,1.0,0.0009437762825647792,1.0763238500424086,0.23604333311891995,0.02009078681909886,0.07091160345411035,0.1344052610124852
31,"frozenset({""26-35, Other South Asia, Bachelor's, Low, Not Certified""})",frozenset({'14.73x'}),0.004337251033286276,0.13661490313472693,0.0010715561376354328,0.24705882352941175,1.8084324466838526,1.0,0.0004790230078520339,1.146683331774191,0.44898226467463537,0.007660505836575874,0.12791965114486917,0.12745122451370985
445,"frozenset({""26-35, Other South Asia, Bachelor's, Low, Not Certified""})",frozenset({'CB22x'}),0.004337251033286276,0.17546306533090675,0.0010715561376354328,0.24705882352941175,1.408038911570832,1.0,0.0003105287762253801,1.0950881163573896,0.29105473205032456,0.00599543205177008,0.08683147496265661,0.12658292087676482
573,"frozenset({'36-50, United States, Doctorate, Low, Not Certified'})",frozenset({'PH207x'}),0.004201180412634157,0.13025360161924038,0.0010375384824724031,0.2469635627530364,1.8960209904595549,1.0,0.0004903196026745976,1.1549858086024065,0.47457344736071333,0.0077766445690973995,0.13418849603870675,0.12746454450004915
1111,"frozenset({""18-25, Other Africa, Bachelor's, Low, Not Certified""})","frozenset({'6.00x', '6.002x'})",0.008232272549453166,0.15804602588743558,0.002024050482200262,0.2458677685950413,1.5556719456530632,1.0,0.0007229725217369615,1.1164540369054279,0.3601558546895408,0.012322667495081287,0.10430705882726134,0.1293372420245977
229,"frozenset({'18-25, Other Middle East/Central Asia, Secondary, Low, Not Certified'})",frozenset({'8.02x'}),0.005953089653530182,0.18997159525793886,0.0014627591720102733,0.24571428571428572,1.2934264482048528,1.0,0.00033184123381561404,1.0739012941656114,0.2282183912848496,0.0075220851919881055,0.06881572316479088,0.12670708466034816
688,"frozenset({'ER22x', ""18-25, United States, Bachelor's, Low, Not Certified""})",frozenset({'14.73x'}),0.009150749238854965,0.13661490313472693,0.0022451652407599544,0.24535315985130113,1.7959472518846546,1.0,0.0009950365198836072,1.1440915815603865,0.4472837550684946,0.015643517421189853,0.12594409738061793,0.13089371139975414
1392,"frozenset({'18-25, United States, Secondary, Low, Not Certified', 'PH278x'})",frozenset({'7.00x'}),0.005476842481247767,0.12622250948242136,0.0013436973789396696,0.2453416149068323,1.9437231593070197,1.0,0.0006523965769166452,1.1578450697393428,0.48819722164552426,0.010307933194154488,0.1363265896834344,0.12799354023875506
436,"frozenset({'26-35, Other Europe, Secondary, Low, Not Certified'})",frozenset({'PH278x'}),0.005340771860595649,0.1702583640909632,0.00130967972377664,0.24522292993630573,1.440298873101421,1.0,0.00040036864380857504,1.099320142090454,0.307341096803981,0.007514394456914218,0.09034687739059145,0.1264576188143067
1091,"frozenset({'18-25, India, Secondary, Medium, Not Certified'})","frozenset({'6.00x', '6.002x'})",0.0088445903423877,0.15804602588743558,0.0021601211028523803,0.24423076923076922,1.5453142074240869,1.0,0.0007622687486356114,1.1140357927189148,0.3560313652640416,0.013113061435209088,0.10236277278003707,0.1289492201728534
374,"frozenset({""26-35, Germany, Master's, Low, Not Certified""})",frozenset({'CB22x'}),0.00438827751603082,0.17546306533090675,0.0010715561376354328,0.2441860465116279,1.3916663660874504,1.0,0.00030157551314996783,1.0909257904852618,0.28267743759329983,0.0059937208638569115,0.08334736540128594,0.12514653236787288
488,"frozenset({""26-35, United States, Bachelor's, Medium, Not Certified""})",frozenset({'PH278x'}),0.007330804687632882,0.1702583640909632,0.0017859268960590546,0.2436194895591647,1.4308811837814157,1.0,0.0005377960824723155,1.0969897088245242,0.30335378042790395,0.010158668730650154,0.08841441997523668,0.1270545000243376
1638,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified"", 'PH278x'})",frozenset({'7.00x'}),0.008759546204480126,0.12622250948242136,0.0021261034476893507,0.24271844660194172,1.9229410633429405,1.0,0.00102045154383265,1.153834378503982,0.48420467414804913,0.01600307258993727,0.13332448865272836,0.1297812688473932
1414,"frozenset({'ER22x', '18-25, United States, Secondary, Low, Not Certified'})",frozenset({'PH278x'}),0.00877655503206164,0.1702583640909632,0.0021261034476893507,0.24224806201550386,1.422826204802949,1.0,0.0006318215455762247,1.0950043072354552,0.29980472570653943,0.012018075185078357,0.08676158313505768,0.12736778725150819
648,"frozenset({'<18, United States, Less than Secondary, Low, Not Certified'})",frozenset({'CB22x'}),0.009780075859371013,0.17546306533090675,0.002364227033830558,0.24173913043478262,1.3777208894583342,1.0,0.0006481849443765182,1.0874053610888272,0.27687140198178467,0.01292782738095238,0.08037974081837107,0.12760667262336262
1310,"frozenset({'ER22x', ""18-25, United States, Bachelor's, Low, Not Certified""})",frozenset({'PH278x'}),0.009150749238854965,0.1702583640909632,0.002211147585596925,0.24163568773234204,1.4192294694153433,1.0,0.0006531559899828517,1.0941200983310337,0.29812033301862506,0.01247840276444615,0.086023553058393,0.1273113503596775
995,"frozenset({""18-25, India, Bachelor's, Low, Not Certified"", 'PH278x'})",frozenset({'ER22x'}),0.004184171585052642,0.2261833891789839,0.0010035208273093735,0.23983739837398374,1.0603669847045891,1.0,5.7130717295765824e-05,1.0179619586201603,0.057169482551031686,0.004375231738969225,0.017645019509871983,0.12213707789055632
2057,"frozenset({'<18, India, Secondary, Low, Not Certified'})","frozenset({'CS50x', '6.00x'})",0.01496776827173303,0.14802782644192336,0.003588862619699624,0.23977272727272728,1.6197814494479437,1.0,0.0013732164157486,1.1206808859956763,0.3884469456268076,0.022513871105420403,0.1076853255050001,0.13200862032945798
525,"frozenset({'26-35, United States, Secondary, Low, Not Certified'})",frozenset({'ER22x'}),0.016685659857466024,0.2261833891789839,0.00399707448165598,0.2395514780835882,1.05910287644521,1.0,0.00022305538440659314,1.0175792161064567,0.05675159835769955,0.016733124465964113,0.017275525903250932,0.12861165421700843
3484,"frozenset({'18-25, United States, Secondary, Low, Not Certified', '6.00x', '3.091x'})",frozenset({'PH207x'}),0.004337251033286276,0.13025360161924038,0.0010375384824724031,0.2392156862745098,1.8365379789941572,1.0,0.00047259591426009387,1.1432233586963594,0.45748145102886795,0.007768721344880285,0.12528029418475123,0.12359060626078584
2172,"frozenset({'<18, India, Secondary, Low, Not Certified', 'CS50x'})",frozenset({'8.02x'}),0.006055142619019271,0.18997159525793886,0.0014457503444287585,0.23876404494382023,1.2568407641133514,1.0,0.00029544524157933366,1.0640963545689068,0.20559919229255438,0.007430069930069931,0.060235479892113704,0.12318719750996186
1616,"frozenset({'7.00x', ""26-35, United States, Bachelor's, Low, Not Certified""})",frozenset({'8.02x'}),0.0074158488255404555,0.18997159525793886,0.0017689180684775398,0.2385321100917431,1.2556198718438405,1.0,0.00036011743689790725,1.0637722423721045,0.20510162250656117,0.009042691939831319,0.05994915060943753,0.12392179862184076
1121,"frozenset({'18-25, Other Africa, Secondary, Low, Not Certified'})","frozenset({'6.00x', '6.002x'})",0.006446345653394111,0.15804602588743558,0.0015307944823363326,0.237467018469657,1.5025181249339803,1.0,0.0005119751703206491,1.1041541736631901,0.33662059704104424,0.009393591483143723,0.09432937550527352,0.12357638482673552
1191,"frozenset({'18-25, Other Middle East/Central Asia, Secondary, Low, Not Certified'})","frozenset({'6.00x', '6.002x'})",0.005953089653530182,0.15804602588743558,0.0014117326892657289,0.23714285714285713,1.5004670684459749,1.0,0.0004708705277736728,1.1036849847917511,0.3355383445387731,0.008682916623077729,0.09394436476030786,0.12303763606174281
1804,"frozenset({'<18, United States, Secondary, Low, Not Certified', '6.00x'})",frozenset({'3.091x'}),0.004609392274590512,0.11167996190022622,0.0010885649652169476,0.23616236162361626,2.1146350482694594,1.0,0.0005737882116074821,1.1629697117151627,0.5295460467858241,0.009449283921452828,0.14013237840460432,0.12295477203934392
223,"frozenset({""18-25, Other Middle East/Central Asia, Bachelor's, Low, Not Certified""})",frozenset({'8.02x'}),0.010171278893745854,0.18997159525793886,0.0023982446889935878,0.23578595317725753,1.2411642533038323,1.0,0.0004659906117352843,1.0599496412160887,0.1963015028343812,0.012127988990194393,0.056558952317119576,0.12420509047527932
339,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})",frozenset({'ER22x'}),0.037249332403517424,0.2261833891789839,0.00877655503206164,0.2356164383561644,1.0417053136015921,1.0,0.0003513747843795229,1.0123407274181753,0.04158461483469735,0.034464333422388464,0.012190290367600234,0.13720963292451022
1922,"frozenset({""50+, United States, Master's, Low, Not Certified""})","frozenset({'ER22x', 'CB22x'})",0.005493851308829283,0.08205058425322742,0.0012926708961951254,0.23529411764705885,2.8676714466881283,1.0,0.0008418971865053245,1.2003953898227027,0.6548828459038822,0.014987182015381583,0.16694115249168098,0.1255243390888694
722,"frozenset({'7.00x', ""26-35, United States, Bachelor's, Low, Not Certified""})",frozenset({'14.73x'}),0.0074158488255404555,0.13661490313472693,0.0017349004133145102,0.23394495412844035,1.7124409472202928,1.0,0.0007217849443515224,1.1270535995007758,0.4191465848981606,0.012192206550322734,0.11273075172028511,0.12332207865784567
1286,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified"", '8.02x'})",frozenset({'7.00x'}),0.0070416546187471295,0.12622250948242136,0.0016328474478254215,0.23188405797101452,1.8371054332690822,1.0,0.0007440321309386757,1.1375593744474137,0.4588968207745937,0.012404703450058148,0.12092500623471654,0.1224101599651596
330,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})",frozenset({'3.091x'}),0.037249332403517424,0.11167996190022622,0.008623475583828007,0.2315068493150685,2.0729488565002776,1.0,0.004463471560194319,1.1559244702546076,0.5376214717538024,0.06146199539338102,0.13489157316676859,0.15436140516316935
41,"frozenset({""26-35, United States, Master's, Low, Not Certified""})",frozenset({'14.73x'}),0.022876873097137415,0.13661490313472693,0.005289745377851105,0.2312267657992565,1.6925442282912955,1.0,0.0021644235756602364,1.123068622131327,0.4187532547258731,0.0343039929406574,0.10958245979463932,0.13497344266058442
3629,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified"", '6.00x', '6.002x'})",frozenset({'3.091x'}),0.005391798343340194,0.11167996190022622,0.001241644413450581,0.2302839116719243,2.061998479885386,1.0,0.0006394885798926452,1.1540879183509356,0.5178256013238542,0.010719530102790016,0.13351488729828337,0.12070089582987016
516,"frozenset({'26-35, United States, Secondary, Low, Not Certified'})",frozenset({'3.091x'}),0.016685659857466024,0.11167996190022622,0.0038269862058408315,0.22935779816513763,2.053705913421099,1.0,0.001963532348678892,1.1527010018199444,0.5217816370303744,0.030729308931985794,0.1324723424191115,0.13181261824187432
243,"frozenset({""18-25, Other South Asia, Bachelor's, Low, Not Certified""})",frozenset({'ER22x'}),0.005936080825948667,0.2261833891789839,0.0013607062065211844,0.22922636103151864,1.0134535602441026,1.0,1.8063326867732987e-05,1.0039479448941806,0.013354236534118182,0.00589666101569986,0.003932419917047481,0.11762115163923653
506,"frozenset({""26-35, United States, Master's, Low, Not Certified""})",frozenset({'CB22x'}),0.022876873097137415,0.17546306533090675,0.0052217100675250455,0.22825278810408922,1.3008594582206008,1.0,0.0012076637887151603,1.0684028681405882,0.23669222799760675,0.027038929011802007,0.06402347857754641,0.12900619242350642
625,"frozenset({'<18, United States, Less than Secondary, Low, Not Certified'})",frozenset({'7.00x'}),0.009780075859371013,0.12622250948242136,0.0022281564131784396,0.22782608695652176,1.8049560881868731,1.0,0.0009936906952801817,1.131581209566684,0.4503745988688477,0.01665607120152575,0.1162808364563339,0.12273934721091147
1931,"frozenset({'<18, India, Secondary, Low, Not Certified'})","frozenset({'6.00x', '6.002x'})",0.01496776827173303,0.15804602588743558,0.003401765516302961,0.22727272727272727,1.4380160842171172,1.0,0.0010361692245515058,1.0895874959103775,0.3092259078272581,0.020056157240272765,0.08222147945587875,0.12439830939615701
1570,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified"", '6.002x'})",frozenset({'3.091x'}),0.009286819859507084,0.11167996190022622,0.002109094620107836,0.2271062271062271,2.0335449909010674,1.0,0.0010719429320238205,1.1493429876835934,0.5130121612244185,0.017744705208929592,0.12993770291719628,0.12299569655646414
548,"frozenset({'<18, United States, Secondary, Low, Not Certified'})",frozenset({'3.091x'}),0.010681543721191298,0.11167996190022622,0.0024152535165751026,0.2261146496815287,2.024666250186737,1.0,0.0012223391207568579,1.1478703372976502,0.511555640038114,0.02013613159387408,0.12882146396932845,0.12387060537685939
94,"frozenset({'18-25, Egypt, Secondary, Low, Not Certified'})",frozenset({'8.02x'}),0.004745462895242631,0.18997159525793886,0.0010715561376354328,0.22580645161290322,1.1886327074650747,1.0,0.00017005298118883305,1.0462866894584957,0.1594539035835137,0.005533596837944664,0.04423901204597303,0.11572353201112526
460,"frozenset({""26-35, United Kingdom, Bachelor's, Low, Not Certified""})",frozenset({'PH278x'}),0.006055142619019271,0.1702583640909632,0.0013607062065211844,0.2247191011235955,1.3198711400958592,1.0,0.0003297675298694928,1.0702464579116562,0.24382668514810812,0.0077775617343962666,0.06563577706085215,0.11635555455780175
467,"frozenset({""26-35, United Kingdom, Master's, Low, Not Certified""})",frozenset({'PH278x'}),0.004694436412498087,0.1702583640909632,0.001054547310053918,0.2246376811594203,1.319392925914665,1.0,0.00025528024613294354,1.070134072480814,0.2432174383291979,0.006064162754303599,0.06553765017333492,0.11541574367661324
14,"frozenset({""26-35, India, Bachelor's, Low, Not Certified""})",frozenset({'14.73x'}),0.01040940247988706,0.13661490313472693,0.0023302093786675285,0.22385620915032683,1.638592891505872,1.0,0.0009081298671873713,1.1124035353295731,0.393819714640832,0.016104384624426944,0.10104564733900366,0.12045649102934669
17,"frozenset({""26-35, India, Master's, Low, Not Certified""})",frozenset({'14.73x'}),0.011668055720919158,0.13661490313472693,0.002602350619971765,0.22303206997084546,1.6325603199447107,1.0,0.001008320317887798,1.1112235955902015,0.3920395448063977,0.017863397548161117,0.10009110320513616,0.12104043737586098
336,"frozenset({'18-25, United States, Secondary, Low, Not Certified'})",frozenset({'CB22x'}),0.037249332403517424,0.17546306533090675,0.008300307859779225,0.2228310502283105,1.2699598619690828,1.0,0.001764425814728186,1.0609494047739803,0.22079812139946242,0.04060575802962223,0.057447984323969296,0.13506810363296098
1256,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified"", '3.091x'})",frozenset({'PH207x'}),0.007636963584100148,0.13025360161924038,0.0017008827581514805,0.22271714922048996,1.709873250733908,1.0,0.0007061407458874536,1.1189574007821235,0.4183563005621829,0.012489072061945796,0.10631092899423618,0.11788769448488588
741,"frozenset({'ER22x', ""26-35, United States, Bachelor's, Low, Not Certified""})",frozenset({'14.73x'}),0.0144745122718691,0.13661490313472693,0.0032146684129062985,0.22209165687426558,1.6256766412610426,1.0,0.0012372343209624851,1.1098802378132135,0.39052416766337583,0.021739130434782608,0.09900188693305284,0.12281126668414474
3486,"frozenset({'PH207x', '18-25, United States, Secondary, Low, Not Certified'})","frozenset({'6.00x', '3.091x'})",0.004677427584916571,0.04896841460718113,0.0010375384824724031,0.22181818181818183,4.5298215920932146,1.0,0.0008084922691991425,1.2221200279580615,0.7829027246205315,0.019721952796637566,0.18174976506127918,0.12150304714389466
664,"frozenset({""18-25, India, Bachelor's, Low, Not Certified"", '14.73x'})",frozenset({'8.02x'}),0.0045243481366829385,0.18997159525793886,0.0010035208273093735,0.22180451127819548,1.1675667142608064,1.0,0.00014402319428143248,1.0409060659970448,0.14417016859957144,0.005186357243319269,0.039298518217263295,0.11354349478315719
756,"frozenset({""26-35, United States, Master's, Low, Not Certified"", 'CB22x'})",frozenset({'14.73x'}),0.0052217100675250455,0.13661490313472693,0.0011566002755430068,0.2214983713355049,1.6213338827102015,1.0,0.0004432368604704443,1.109034413128196,0.3852354811910743,0.008221496796034336,0.09831472480700418,0.11498225339683611
1378,"frozenset({'18-25, United States, Secondary, Low, Not Certified', 'CB22x'})",frozenset({'7.00x'}),0.008300307859779225,0.12622250948242136,0.001836953378803599,0.22131147540983606,1.7533439662808912,1.0,0.0007892676912655992,1.1221142509804694,0.43325742344694407,0.013844378925778748,0.10882514937651819,0.11793238505702691
246,"frozenset({'18-25, Other South Asia, Secondary, Low, Not Certified'})",frozenset({'8.02x'}),0.00576599255013352,0.18997159525793886,0.0012756620686136106,0.22123893805309736,1.1645895679967548,1.0,0.00018028726561935475,1.0401501106346922,0.14214801382283507,0.006559958016268697,0.038600304152438966,0.11397697641306492
62,"frozenset({'18-25, Brazil, Secondary, Low, Not Certified'})",frozenset({'8.02x'}),0.006327283860323508,0.18997159525793886,0.001394723861684214,0.2204301075268817,1.1603319287159062,1.0,0.00019271965308874763,1.039070919186368,0.13905749728317707,0.007155947290339471,0.03760178296295893,0.11388592850603195
1408,"frozenset({'18-25, United States, Secondary, Low, Not Certified', 'CB22x'})",frozenset({'PH278x'}),0.008300307859779225,0.1702583640909632,0.0018199445512220842,0.2192622950819672,1.287820990484925,1.0,0.00040674771356470933,1.0627661898257479,0.2253651640142435,0.010297372726397844,0.059059264800321795,0.11497580288563895
754,"frozenset({'14.73x', ""26-35, United States, Master's, Low, Not Certified""})",frozenset({'CB22x'}),0.005289745377851105,0.17546306533090675,0.0011566002755430068,0.21864951768488747,1.2461284502954235,1.0,0.00022844533672525648,1.0552715501320495,0.19856486762140993,0.006440003788237523,0.05237661351254386,0.11262060994752322
320,"frozenset({""18-25, United States, Bachelor's, Medium, Not Certified""})",frozenset({'8.02x'}),0.0060721514466007855,0.18997159525793886,0.0013266885513581548,0.2184873949579832,1.15010559689898,1.0,0.0001731522543996025,1.0364879587559708,0.13131196785964402,0.006813417190775681,0.03520345648758413,0.1127355051609685
1152,"frozenset({'18-25, Other Europe, Secondary, Low, Not Certified', '6.00x'})",frozenset({'8.02x'}),0.0074158488255404555,0.18997159525793886,0.0016158386202439067,0.21788990825688073,1.1469604598573542,1.0,0.00020703798866427412,1.0356961421335444,0.12908765736848435,0.008253692441355345,0.03446584445125965,0.11319779681802762
463,"frozenset({""26-35, United Kingdom, Master's, Low, Not Certified""})",frozenset({'CB22x'}),0.004694436412498087,0.17546306533090675,0.0010205296548908883,0.21739130434782608,1.2389576344049766,1.0,0.00019682945195294906,1.0535749720771748,0.19377958541962156,0.005696923661222939,0.05085064992721782,0.11160375609015964
1302,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified"", 'PH278x'})",frozenset({'CB22x'}),0.006259248549997449,0.17546306533090675,0.0013607062065211844,0.21739130434782608,1.2389576344049766,1.0,0.0002624392692705988,1.0535749720771748,0.19408472400513477,0.007544322897019991,0.05085064992721782,0.11257312406224185
1391,"frozenset({'7.00x', '18-25, United States, Secondary, Low, Not Certified'})",frozenset({'PH278x'}),0.006225230894834419,0.1702583640909632,0.0013436973789396696,0.21584699453551912,1.2677614734991784,1.0,0.0002837997506966385,1.0581374172219773,0.21253114077439056,0.007672137515781294,0.05494316359647368,0.1118695512138135
994,"frozenset({'ER22x', ""18-25, India, Bachelor's, Low, Not Certified""})",frozenset({'PH278x'}),0.004660418757335057,0.1702583640909632,0.0010035208273093735,0.21532846715328466,1.2647159409933133,1.0,0.00021004555370666706,1.057438177856168,0.21028864737832498,0.0057701711491442535,0.054318237282312797,0.11061128652369527
682,"frozenset({'14.73x', ""18-25, United States, Bachelor's, Low, Not Certified""})",frozenset({'CB22x'}),0.006327283860323508,0.17546306533090675,0.0013607062065211844,0.2150537634408602,1.2256355093038476,1.0,0.0002505015851700489,1.0504374647154202,0.18526899573783392,0.007541478129713423,0.0480156757633206,0.1114043536087589
1000,"frozenset({""18-25, India, Bachelor's, Medium, Not Certified""})","frozenset({'6.00x', '6.002x'})",0.0071437075842362184,0.15804602588743558,0.0015307944823363326,0.2142857142857143,1.355843736547568,1.0,0.00040175988854586537,1.071577785234173,0.26434024863093103,0.009353564747453753,0.06679663037110363,0.11198573273476417
416,"frozenset({""26-35, Other Europe, Bachelor's, Low, Not Certified""})",frozenset({'CB22x'}),0.0067695133774428925,0.17546306533090675,0.0014457503444287585,0.2135678391959799,1.2171669222420751,1.0,0.00025795077642404903,1.048452715649518,0.17963604861415408,0.007996989368708251,0.04621354394556689,0.11090373347933931
1227,"frozenset({""18-25, United Kingdom, Bachelor's, Low, Not Certified""})","frozenset({'CS50x', '6.00x'})",0.00615719558450836,0.14802782644192336,0.00130967972377664,0.21270718232044197,1.4369405228272716,1.0,0.00039824344442405957,1.0821541292211359,0.30596083247929,0.008566978193146417,0.07591721641377011,0.11077735308139759
422,"frozenset({""26-35, Other Europe, Bachelor's, Low, Not Certified""})",frozenset({'PH278x'}),0.0067695133774428925,0.1702583640909632,0.0014287415168472437,0.21105527638190955,1.2396176687633975,1.0,0.0002761752435119257,1.051710735961136,0.1946171190455805,0.008136381247578458,0.049168211555697845,0.10972344238675896
426,"frozenset({""26-35, Other Europe, Master's, Low, Not Certified""})",frozenset({'CB22x'}),0.010817614341843416,0.17546306533090675,0.002279182895922984,0.21069182389937108,1.2007759211434397,1.0,0.00038109112393555893,1.0446324510947078,0.16903369392013745,0.01238676280273618,0.04272550699333134,0.1118406773626363
430,"frozenset({""26-35, Other Europe, Master's, Low, Not Certified""})",frozenset({'PH278x'}),0.010817614341843416,0.1702583640909632,0.002279182895922984,0.21069182389937108,1.237482957294278,1.0,0.0004373935747137823,1.0512264550560706,0.1940067532071575,0.012747336377473365,0.04873018064726901,0.11203921864299224
1232,"frozenset({""18-25, United States, Bachelor's, Low, Not Certified"", '6.002x'})",frozenset({'3.091x'}),0.011872161651897334,0.11167996190022622,0.0025002976544826767,0.21060171919770776,1.8857610229654023,1.0,0.0011744150935254557,1.1253128613314738,0.47535358751470297,0.020654770268371505,0.11135824146113757,0.11649488944960015
607,"frozenset({""50+, United States, Master's, Low, Not Certified""})",frozenset({'PH278x'}),0.005493851308829283,0.1702583640909632,0.0011566002755430068,0.21052631578947367,1.236510857563489,1.0,0.0002212261391427361,1.0510060721514467,0.19232939969214982,0.006624452021432051,0.048530711194689255,0.10865976129134024
1317,"frozenset({""18-25, United States, Bachelor's, Medium, Not Certified""})","frozenset({'CS50x', '6.00x'})",0.0060721514466007855,0.14802782644192336,0.0012756620686136106,0.2100840336134454,1.4192198768511197,1.0,0.0003768146881471156,1.0785605175894801,0.2971921418303786,0.008347245409015025,0.07283830281963058,0.10935087582085576
1081,"frozenset({'18-25, India, Secondary, Low, Not Certified', 'CB22x'})",frozenset({'PH278x'}),0.0055959042743183715,0.1702583640909632,0.0011736091031245217,0.20972644376899696,1.2318128679830809,1.0,0.00022085959576944713,1.0499423008233582,0.189247390193792,0.006718597857838365,0.04756670988890881,0.10830977533105193
121,"frozenset({""18-25, India, Master's, Low, Not Certified""})",frozenset({'PH207x'}),0.006174204412089874,0.13025360161924038,0.0012926708961951254,0.20936639118457304,1.6073750635824762,1.0,0.0004884585343870147,1.1000625178125985,0.380215192267851,0.009565764631843927,0.09096075558647898,0.1096453266970136
724,"frozenset({""26-35, United States, Bachelor's, Low, Not Certified"", '14.73x'})",frozenset({'7.00x'}),0.008334325514942256,0.12622250948242136,0.0017349004133145102,0.20816326530612242,1.649177045835178,1.0,0.000682920931975125,1.103481882354674,0.3969452350516386,0.013061851709565886,0.09377759980422908,0.11095402181894182
493,"frozenset({'26-35, United States, Doctorate, Low, Not Certified'})",frozenset({'7.00x'}),0.00523871889510656,0.12622250948242136,0.0010885649652169476,0.2077922077922078,1.6462373363060605,1.0,0.00042732071980361983,1.1029650290139927,0.3946214841412329,0.008349641226353557,0.09335294076008865,0.10820819121587213
